"id","video_id","title","description","channel_id","channel_name","publish_time","category","sub_category","duration","view_count","like_count","dislike_count","comment_count","is_available"
"3482","TTZL7NEsEwM","Laquita Tate’s Modern Art Deco Love Nest | Home and Texture House Tours","Today's house tour features Laquita Tate. Laquita is a Memphis, Tennessee-based interior designer, content creator, and blogger.","UCGR4RNo3YSHK5ozgbDKAiIw","Blavity TV","2023-05-09T14:00:20Z","People & Blogs","Home tours","630","143726","6692","0","389","1"
"3483","ljoIOUOXSGw","DIY Danie&#39;s Home is Absolute Perfection | Home Tours","We'll take 2 ✌️ Subscribe for more home tours and design inspo #shorts Love this look? Check out @DIYDanie YouTube ...","UCDjtkt_yysmuteEpT27wxmA","HGTV Canada","2022-02-14T21:13:27Z","People & Blogs","Home tours","29","5248","242","0","7","1"
"3484","gboiAVoT3Hw","She Custom Designed Her Gorgeous Tiny House w/ MASSIVE kitchen","Her Links: FREE GIFT! Juicy Love Bedroom Empowerment - http://eepurl.com/iL4tzA Vixen Academy: ...","UCidJftClM4kU1196YynvqXg","Tiny Home Tours","2024-07-12T17:35:21Z","People & Blogs","Home tours","1025","251429","11554","0","722","1"
"3485","yXC3Hh7H1Aw","DIY Cargo Trailer Tiny Home w/ Elevator Bed &amp; Unique Design","ad This video is brought to you by Mr.Cool. Check them out at https://mrcooldiy.com/ Their Social Media Links: Instagram ...","UCidJftClM4kU1196YynvqXg","Tiny Home Tours","2024-07-26T17:45:23Z","People & Blogs","Home tours","1189","59250","2705","0","104","0"
"3486","eWnUxbP8XUo","House Tours: A Colorful DIY Home Filled with Befores and Afters","Name: Charlotte Location: Fairfield, Connecticut Size: 4000 Square Feet/372 Square Meters Type of Home: House FOLLOW ...","UCY04Nk2nZkUkT4hqf_7suZA","Apartment Therapy","2023-05-16T12:00:30Z","People & Blogs","Home tours","868","222875","9806","0","511","1"
"3487","M68iyk2_y5M","Carmeon Hamilton’s Afro Modern Bohemian Mid Century Modern House | Home and Texture House Tours","Today's house tour features interior designer and winner of HGTV's Interior Design Star, Carmeon Hamilton. Carmeon is a ...","UCGR4RNo3YSHK5ozgbDKAiIw","Blavity TV","2023-03-28T17:29:37Z","People & Blogs","Home tours","607","319431","14039","0","473","1"
"3488","IJxwsYT0tEY","David Quarles IV’s Mid-Century Style Residence | Home and Texture House Tours","This Home & Texture House Tour spotlights the home of Memphis, Tennessee-based interior designer David Quarles IV.","UCGR4RNo3YSHK5ozgbDKAiIw","Blavity TV","2023-04-25T18:55:05Z","People & Blogs","Home tours","668","119737","5243","0","241","1"
"3489","PWbjUrBCYkE","I Bought My First Home | House Tour","The folks at Secretlab put in a lot of thought into natural movement and modern ergonomics when designing this chair: ...","UC0QHWhjbe5fGJEPz3sVb6nw","Doctor Mike","2023-12-17T15:00:22Z","People & Blogs","Home tours","899","2704550","116096","0","7647","1"
"3490","RDBvp2Wf9wA","Downsizing to a Tiny Home Village - Unique House Design","Learn about Tiny Living by subscribing to our Newsletter - https://bit.ly/THT-Newsletter Interested In Being Featured On The ...","UCidJftClM4kU1196YynvqXg","Tiny Home Tours","2024-07-19T17:30:04Z","People & Blogs","Home tours","1115","209196","8712","0","445","1"
"3491","iJeAmNmLzfg","Minimalist Luxury Tiny Home on the Sunshine Coast","Nestled amongst the autumn trees lies a glimmering white house amongst the leaves. This little home, both quaint and fair, shines ...","UCoNTMWgGuXtGPLv9UeJZwBw","Living Big In A Tiny House","2024-06-07T20:00:22Z","People & Blogs","Home tours","985","466201","18289","0","589","1"
"3492","aaOUC_0Geus","Get Design Tips From Our Favorite Colorful Home Tours","If you don't think your space has enough color, you're probably right. Here are design and styling tips on how to add more color to ...","UCesXqJmu3vgiacty8CVlK5g","HGTV Handmade","2021-02-23T17:00:01Z","People & Blogs","Home tours","168","6547","254","0","7","1"
"3493","nW5ZYl1eJbk","Her Custom Designed Tiny Home w/ Hidden Bedroom","Welcome to Tisa Wheeler's RV Park Model Tour! Tisa Wheeler invites you to explore her beautiful RV park model home, the ...","UCidJftClM4kU1196YynvqXg","Tiny Home Tours","2024-06-22T15:54:42Z","People & Blogs","Home tours","990","490532","18984","0","1177","1"
"3494","-yFf5Ot-3T0","Inside A Former Ice-Cream Factory: Transformed Into a Modern Country House | Design Notes","Russell Pinch and Oona Bannon welcome us into their modern country house, fully converted from a former ice-cream factory, ...","UCBEqJ-MfSIxKM5mgwVB3ZDg","House & Garden","2024-06-28T10:00:03Z","People & Blogs","Home tours","540","141147","5334","0","153","1"
"3495","EobMnSpjfTU","Inside Troye Sivan’s Mid-Century Melbourne Oasis | Open Door | Architectural Digest","Today Architectural Digest brings you to Australia to visit Troye Sivan at his beautiful Melbourne home. Unpretentious yet expertly ...","UC0k238zFx-Z8xFH0sxCrPJg","Architectural Digest","2021-04-15T14:13:43Z","People & Blogs","Home tours","742","9588665","359332","0","8293","1"
"3496","E9G9y0G-3g0","I fixed the fallout fast #makeup #eyeshadow #momlife #parentlife #parenting #parentingtips #parents",,"UCNAJQyqhIl8gtP37Zq_mHbA","Tori Phantom","2024-06-10T00:05:23Z","People & Blogs","Parenting tips","59","33843","6641","0","86","1"
"3497","uJdRpBUH0NY","Don’t turn them off, adjust them #momlife #parentlife #parents #parentingtips #mom #moms #parenting",,"UCNAJQyqhIl8gtP37Zq_mHbA","Tori Phantom","2024-05-30T01:11:27Z","People & Blogs","Parenting tips","57","35638","6076","0","63","1"
"3498","zmQlHj1RLII","Cheese fixes everything? #momlife #parentlife #parents #mom #parenting #vlog #parentingtips",,"UCNAJQyqhIl8gtP37Zq_mHbA","Tori Phantom","2024-02-16T23:42:35Z","People & Blogs","Parenting tips","60","458273","74715","0","477","0"
"3499","d2ZnndbdtWA","They packed comfort. I packed essentials. #momlife #parenting #parents #parentingtips #moms #mom",,"UCNAJQyqhIl8gtP37Zq_mHbA","Tori Phantom","2023-03-05T01:58:04Z","People & Blogs","Parenting tips","60","372927","54294","0","617","1"
"3500","-l7MeieLynE","There’s usually a reason to laugh #momlife #parentlife #moms #makeup #parenting #parentingtips #mom",,"UCNAJQyqhIl8gtP37Zq_mHbA","Tori Phantom","2024-05-22T23:56:55Z","People & Blogs","Parenting tips","55","115868","15763","0","74","1"
"3501","dCZIiCDzPaE","Aggressive encouragement #parenting #momlife #parentingtips #parents #makeup #makeuplook",,"UCNAJQyqhIl8gtP37Zq_mHbA","Tori Phantom","2023-01-14T23:45:03Z","People & Blogs","Parenting tips","60","2929602","380654","0","2257","1"
"3502","gbS8yCnchPg","We all have rough mornings sometimes #momlife #parentingtips #parenting #makeup #makeuplook",,"UCNAJQyqhIl8gtP37Zq_mHbA","Tori Phantom","2023-02-07T23:20:53Z","People & Blogs","Parenting tips","41","2669884","309032","0","1567","1"
"3503","lwPLDH8bTs0","How to Handle Spoiled Kids #comedy #top5 #memes #gentleparentingtips #parentingtips #funfacts",,"UCfcxY_xh3V6engDMFhxlqZA","Big Tugg","2023-11-07T21:14:52Z","People & Blogs","Parenting tips","60","4035062","432770","0","2138","1"
"3504","sO3WRLrDLmk","Parenting tips.","Parenting is the best and the worst. #parenting #parentingmemes #wholesome #shorts.","UCk8cfDW244sbkf7AVhB2W1A","Chris Hallbeck","2023-05-26T22:46:04Z","People & Blogs","Parenting tips","57","3746434","282290","0","841","1"
"3505","8chdsNhS07A","It’s just hair #parenting #momlife #parents #shorts30 #makeup #parentingtips",,"UCNAJQyqhIl8gtP37Zq_mHbA","Tori Phantom","2022-10-15T21:04:07Z","People & Blogs","Parenting tips","52","7933277","592443","0","3352","1"
"3506","tFBr4mBEfZI","Busy Parents, Effective Parenting: Tips from Dr. Jamal A. Khan | shorts","Join us in this insightful discussion with Dr. Jamal A. Khan, as he shares invaluable tips on effective parenting in today's busy ...","UCdl2OuvBpZQ6PYPjEMLDLlw","Denvax Cancer Immunotherapy","2024-06-23T14:45:17Z","People & Blogs","Parenting tips","61","121478","8518","0","61","1"
"3507","opfpiZkvL4E","Parenting Tips 101: Don’t give up! Increasing tolerance in sitting and standing. #parenting","Parenting Tips 101: Don't Give Up! Increasing Tolerance in Sitting and Standing** Are you a new parent worried because your ...","UC_iVpR18eOmpQ9FhTC-_GZQ","All Kids Are Perfect","2024-05-22T17:09:33Z","People & Blogs","Parenting tips","38","40610","2845","0","65","1"
"3508","qJAWRT1a3r8","18 Tips I Learned in 18 Years of Parenting","I am not a parenting expert (understatement!), but here are 18 things I learned in 18 years of parenting. I would love to hear your ...","UCQA1BP64hgYBVi3cHcKyG7A","Kristina Kuzmic","2021-11-10T16:16:57Z","People & Blogs","Parenting tips","481","16938","1143","0","56","1"
"3509","fbaJw000gpQ","How to Raise Children Correctly!","How to raise children correctly. #shorts #children #parentingtips.","UCGT_BYcMHygJYqYWZjGx68A","GROWTH™","2023-01-13T15:00:21Z","People & Blogs","Parenting tips","60","14196282","957184","0","6578","1"
"3510","XmtXfWLESxY","Top Parenting Tips From A Psychiatrist","Today, we're talking about parenting. How many of our followers are parents who have struggled with their children?","UCdHz-vi0JIugmscU_CkUxUQ","AmenClinics","2023-11-03T16:00:24Z","People & Blogs","Parenting tips","58","262008","17245","0","209","1"
"3511","Rke2jeCEF2g","SMART PARENTING LIFE HACKS  by #SMOL ||  Best Tik Tok Tips &amp; Tricks #shorts","Children try to eat something inedible all the time. We know how to fix this problem! #parenting #parentingtips #SMOL Join us ...","UCBBZ7No0AzEJ3qiatjSa-mg","SMOL","2021-11-04T09:52:54Z","People & Blogs","Parenting tips","40","160357","9562","0","19","1"
"3512","P8i4t0mjyd0","PARENTING TIPS |  Parenting through the years #parentingtips #mylife #bigfamily #life360trend #life","6998939632385789190.","UCfxvurQHZ8A993tqfQ2U9vQ","parentingtips","2022-05-22T18:59:41Z","People & Blogs","Parenting tips","35","13980","828","0","4","1"
"3513","q6GspGasuEo","How To Be A Good Parent 👫🏻 | Parenting Tips For How to Raise a Child 👶","How To Be A Good Parent | Parenting Tips For How to Raise a Child Buy ...","UC9FmSTPVGKkDTXkMc04VEjg","Miduty ","2021-09-02T14:30:11Z","People & Blogs","Parenting tips","399","10707","625","0","73","1"
"3514","Hzt7XFjYK7g","PARENTING TIPS |  Deceiving at it&#39;s best! #mom #momlife #parenting #parentingtips #momsoftiktok","6932644325549559045.","UCfxvurQHZ8A993tqfQ2U9vQ","parentingtips","2022-05-27T17:46:35Z","People & Blogs","Parenting tips","18","6317","356","0","7","1"
"3515","3OEmU0VPrXk","kids and phones @Dr.Sharmika  #daisyhospital  #kids #cure #children #discipline #tips #cure","DAISY HOSPITAL We specialise in treatments like Diabetes,Hypertension, Thyroid , Ulcer , GERD , Cardiac conditions, ...","UCZdKLsDG3iKVytBu_8jFZxw","DAISY HOSPITAL ","2024-07-21T13:17:16Z","People & Blogs","Parenting tips","60","314485","16790","0","125","1"
"3516","fFQmY9CDNaI","Parenting mistakes in hindi l Bacho ki achi parvarish kaise kare l Dr Kashika Jain","In this video, Dr Kashika Jain explains-Parenting mistakes in hindi l Bacho ki achi parvarish kaise kare. She has explained this ...","UC5wkd9g3tcTf6Dyzx62NtIg","Dr Kashika Jain : Psychologist","2023-03-18T14:15:04Z","People & Blogs","Parenting tips","621","9531","481","0","46","0"
"3517","iYftxJ4QgSA","3 Habits of the Good-Enough Parent - Parenting Tips #Shorts","Good parenting is about developing habits that produce an open, honest, welcoming environment for your kids. Habits like being ...","UCQ3gYjcgcIW0sa07og4h2dg","DadGood","2021-11-23T11:57:52Z","People & Blogs","Parenting tips","49","11999","595","0","18","1"
"3518","kkSvQNIhk2o","Co-Parenting Advice From An Expert","The U.S. is the number one country in the world where kids live with one parent.","UCry2gCVdntv6r661sKUiKXw","WCCO - CBS Minnesota","2022-05-01T12:49:39Z","People & Blogs","Parenting tips","468","9213","446","0","10","1"
"3519","R4Kw-tru3nQ","5 CHRISTIAN PARENTING TIPS | HOW TO RAISE GODLY CHILDREN | BIBLICAL PARENTING 2020","Get your Kids Faith Krate here: https://kidsfaithkrate.com/ have recently gotten so many questions on how I raise my kids as a ...","UCTr-by75axgJ-snH9Ismk_g","Crystal Gonzalez ","2020-07-20T16:40:08Z","People & Blogs","Parenting tips","760","30717","1478","0","171","1"
"3520","X2SDsrd1lvo","Parenting skills: Dad shows how to deal with a child&#39;s tantrum. | Parenting advice","When spoiled kids get told NO in Walmart: Watch this US dad teach his daughter a lesson in viral video with 22m views on ...","UCzSSoloGEz10HALUAbYhngQ","Newsflare","2020-07-12T12:45:01Z","People & Blogs","Parenting tips","380","8455472","403241","0","38771","0"
"3521","J7J8-VnCR8Y","Stop Being A Parent | Sadhguru Parenting Tips | Sadhguru Latest Motivation Status #Shorts #sadhguru","Sadhguru gives a awesome tip for parents. Sadhguru says after a certain age children don't need a parent they need friend.","UCfKIFIKZ4WAweA-kkOnnxTA","Sadhguru Vibes Only","2021-11-26T12:42:34Z","People & Blogs","Parenting tips","24","22719","1050","0","8","1"
"3522","pUAxz6PbcS4","How to handle toddlers who don’t listen #parenting #toddler #parentingtips",,"UC-DbgpAevCNrzZKTQ3SCABA","BratBusters Parenting","2022-07-06T23:13:51Z","People & Blogs","Parenting tips","50","42695","1898","0","66","1"
"3523","sZyzlqsKufs","2.5 Big Ideas to Help Kids With ADHD | Parenting ADHD Children","My favorite items for getting energy out - https://www.amazon.com/shop/childbehaviordoc?listId=2TEUI5D4QLERO ...","UCnc_bSkYmUVGJiMBtw3D8cw","Doctor Jacque | Child Anxiety & ADHD","2022-02-10T15:00:22Z","People & Blogs","Parenting tips","322","11162","495","0","23","1"
"3524","OV6pMujGakQ","3 tips for modern parenting","I see so many parents overprotecting their kids, over pushing their kids to do what they think is right instead of what the kids are ...","UCctXZhXmG-kf3tlIXgVZUlw","GaryVee","2023-05-25T12:00:29Z","People & Blogs","Parenting tips","26","19378","819","0","7","1"
"3525","BA1WrRYrVew","4 Things You MUST SAY To Your Kids DAILY | Positive Parenting","Today's positive parenting tips are all about the 4 things you must say to your kids daily. Positive parenting is essential for both ...","UCiTdG02P4T9qa6gd3VKjbJA","Live On Purpose TV","2021-08-13T14:30:02Z","People & Blogs","Parenting tips","456","116658","4888","0","289","1"
"3526","Nb-iCXuRlf8","MADEA&#39;S Relationship Advice | Relationship advice by Madea #shorts","shorts MADEA'S Relationship Advice | Relationship advice by Madea #shorts #jackchapter #madea #relationshipadvice This ...","UCS-nVWI35oB-egjakzvZDfQ","Jack Chapter 1","2022-03-16T17:55:07Z","People & Blogs","Relationship advice","26","35270","6624","0","60","1"
"3527","SauhDkHy4EA","I don&#39;t care how independent &amp; self sufficient she might seem‼️ #relationshipadvice #chrisgqperrytv",,"UCviaeJDFdAG0uPUr8SmrYag","Chris GQ Perry","2024-04-04T03:03:46Z","People & Blogs","Relationship advice","48","218117","31123","0","1526","1"
"3528","x6CsTKBJHNA","When you get relationship advice 😂",,"UCdVcQc_gdaXhlFx3UvG8pjA","Onevilage","2024-07-22T17:30:14Z","People & Blogs","Relationship advice","13","36566","4970","0","107","1"
"3529","GYT2-XwEWQo","Why Good Women Choose Not to Date Multiple People‼️ #fyp #viral #relationshipadvice #chrisgqperrytv",,"UCviaeJDFdAG0uPUr8SmrYag","Chris GQ Perry","2024-04-14T01:39:02Z","People & Blogs","Relationship advice","39","279235","33533","0","1547","1"
"3530","Zz4UYgAzBTE","Every man wishes he had a good woman‼️ #fyp #viral #relationshipadvice #chrisgqperrytv",,"UCviaeJDFdAG0uPUr8SmrYag","Chris GQ Perry","2024-01-31T03:44:23Z","People & Blogs","Relationship advice","30","349156","39033","0","1168","1"
"3531","EjqtgX8_yVw","Tim &amp; Pam&#39;s Relationship Advice","Tim & Pam share their secrets to a successful relationship, and it's news to Tim. Co-write with Andrea Kelley More content and ...","UCT_QEGH0myu6lgbE_biQPuw","Drew Talbert","2023-02-14T16:30:02Z","People & Blogs","Relationship advice","58","1924629","208870","0","1208","1"
"3532","ZyTmvKdwrFo","Relationship advice #babaksrofficial #relationship #breackup #babaksr #loveadvise #heart #lovequotes",,"UCLopdzT-kmIgaPwWgJV23bA","BABA  KSR   FAN RJ","2022-10-23T03:54:31Z","People & Blogs","Relationship advice","11","17654","1840","0","11","1"
"3533","cUkFc3bSSfY","Relationship Advice for Men","How to get HER in the MOOD (funny) https://bit.ly/41AAZyS #marriageadvice #relationshipproblems #conflictresolution.","UCaehsa75y02rDJW1oPom-Xw","Jimmy on Relationships","2023-04-25T15:15:02Z","People & Blogs","Relationship advice","60","530650","54911","0","1136","1"
"3534","YrbiuX36yeY","Career vs Love ❤️ by @SandeepSeminars #shorts #sandeepmaheshwari","Career vs Love by @SandeepSeminars | Learn & Grow Video | hindi | Sandeep MH Shorts Don't Forget to like,Comment, share ...","UC4EacBmPcZXvr02g78hddUA","Sandeep MH Shorts","2022-10-15T07:42:06Z","People & Blogs","Relationship advice","60","829822","84905","0","339","0"
"3535","2rdz5tupbQU","Kevin Gates Relationship Advice",,"UCQvoHXbIRnrRoJIooZKAzYQ","TheQuoteCircle Clips","2021-11-24T09:40:55Z","People & Blogs","Relationship advice","28","307754","31472","0","431","1"
"3536","gSCiHCvftLc","Master Chief gives you relationship advice","BE GOOD TO EACHOTHER Patreon: https://www.patreon.com/SyntheticSoundsmith TikTok: ...","UCuCSqlxwUyktGGxtechK-NA","The Synthetic Soundsmith","2023-03-07T06:40:23Z","People & Blogs","Relationship advice","121","67878","6941","0","182","1"
